sales_date,region_name,province,city,product_id,product_name,product_category,brand,outlet_id,outlet_name,outlet_type,channel_id,channel_name,customer_segment,sales_amount,sales_qty,transaction_count,avg_selling_price
2024-02-28,Sumatera,Sumatera,Medan,P001,Tempra,Fever & Pain,Tempo Scan,O010,Medan Health Mart,Retail,C01,General Trade,Consumer Health,39.297,169,50,232526.63
2024-02-28,Sumatera,Sumatera,Medan,P001,Tempra,Fever & Pain,Tempo Scan,O010,Medan Health Mart,Retail,C02,Modern Trade,Consumer Health,34.217,173,46,197786.13
2024-02-28,Sumatera,Sumatera,Medan,P001,Tempra,Fever & Pain,Tempo Scan,O010,Medan Health Mart,Retail,C03,E-commerce,Consumer Health,22.947,118,42,194466.1
2024-02-28,Sumatera,Sumatera,Medan,P001,Tempra,Fever & Pain,Tempo Scan,O010,Medan Health Mart,Retail,C04,Hospitals & Institutions,Consumer Health,15.947,61,20,261426.23
2024-02-28,Sumatera,Sumatera,Medan,P002,Bodrex Flu & Batuk,Cough & Cold,Tempo Scan,O010,Medan Health Mart,Retail,C01,General Trade,Consumer Health,50.013,230,73,217447.83
2024-02-28,Sumatera,Sumatera,Medan,P002,Bodrex Flu & Batuk,Cough & Cold,Tempo Scan,O010,Medan Health Mart,Retail,C02,Modern Trade,Consumer Health,38.974,187,52,208417.11
2024-02-28,Sumatera,Sumatera,Medan,P002,Bodrex Flu & Batuk,Cough & Cold,Tempo Scan,O010,Medan Health Mart,Retail,C03,E-commerce,Consumer Health,30.194,116,30,260293.1
2024-02-28,Sumatera,Sumatera,Medan,P002,Bodrex Flu & Batuk,Cough & Cold,Tempo Scan,O010,Medan Health Mart,Retail,C04,Hospitals & Institutions,Consumer Health,20.339,100,36,203390.0
2024-02-28,Sumatera,Sumatera,Medan,P003,Hemaviton C1000,Vitamin,Tempo Scan,O010,Medan Health Mart,Retail,C01,General Trade,Consumer Health,39.354,192,69,204968.75
2024-02-28,Sumatera,Sumatera,Medan,P003,Hemaviton C1000,Vitamin,Tempo Scan,O010,Medan Health Mart,Retail,C02,Modern Trade,Consumer Health,31.36,149,42,210469.8
2024-02-28,Sumatera,Sumatera,Medan,P003,Hemaviton C1000,Vitamin,Tempo Scan,O010,Medan Health Mart,Retail,C03,E-commerce,Consumer Health,20.623,107,32,192738.32
2024-02-28,Sumatera,Sumatera,Medan,P003,Hemaviton C1000,Vitamin,Tempo Scan,O010,Medan Health Mart,Retail,C04,Hospitals & Institutions,Consumer Health,14.183,61,17,232508.2
2024-02-28,Sumatera,Sumatera,Medan,P004,Vidoran Smart,Multivitamin,Tempo Scan,O010,Medan Health Mart,Retail,C01,General Trade,Consumer Health,31.937,157,49,203420.38
2024-02-28,Sumatera,Sumatera,Medan,P004,Vidoran Smart,Multivitamin,Tempo Scan,O010,Medan Health Mart,Retail,C02,Modern Trade,Consumer Health,25.829,137,39,188532.85
2024-02-28,Sumatera,Sumatera,Medan,P004,Vidoran Smart,Multivitamin,Tempo Scan,O010,Medan Health Mart,Retail,C03,E-commerce,Consumer Health,18.204,84,26,216714.29
2024-02-28,Sumatera,Sumatera,Medan,P004,Vidoran Smart,Multivitamin,Tempo Scan,O010,Medan Health Mart,Retail,C04,Hospitals & Institutions,Consumer Health,13.926,64,23,217593.75
2024-02-28,Sumatera,Sumatera,Medan,P005,Marina Skin Care,Skin Care,Tempo Scan,O010,Medan Health Mart,Retail,C01,General Trade,Consumer Health,26.917,138,50,195050.72
2024-02-28,Sumatera,Sumatera,Medan,P005,Marina Skin Care,Skin Care,Tempo Scan,O010,Medan Health Mart,Retail,C02,Modern Trade,Consumer Health,22.555,88,33,256306.82
2024-02-28,Sumatera,Sumatera,Medan,P005,Marina Skin Care,Skin Care,Tempo Scan,O010,Medan Health Mart,Retail,C03,E-commerce,Consumer Health,17.327,90,23,192522.22
2024-02-28,Sumatera,Sumatera,Medan,P005,Marina Skin Care,Skin Care,Tempo Scan,O010,Medan Health Mart,Retail,C04,Hospitals & Institutions,Consumer Health,10.822,41,14,263951.22
2024-02-28,Kalimantan,Kalimantan,Balikpapan,P001,Tempra,Fever & Pain,Tempo Scan,O011,Balikpapan Prime Pharmacy,Pharmacy,C01,General Trade,Consumer Health,35.508,139,51,255453.24
2024-02-28,Kalimantan,Kalimantan,Balikpapan,P001,Tempra,Fever & Pain,Tempo Scan,O011,Balikpapan Prime Pharmacy,Pharmacy,C02,Modern Trade,Consumer Health,26.064,110,39,236945.45
2024-02-28,Kalimantan,Kalimantan,Balikpapan,P001,Tempra,Fever & Pain,Tempo Scan,O011,Balikpapan Prime Pharmacy,Pharmacy,C03,E-commerce,Consumer Health,20.38,99,26,205858.59
2024-02-28,Kalimantan,Kalimantan,Balikpapan,P001,Tempra,Fever & Pain,Tempo Scan,O011,Balikpapan Prime Pharmacy,Pharmacy,C04,Hospitals & Institutions,Consumer Health,12.676,50,13,253520.0
2024-02-28,Kalimantan,Kalimantan,Balikpapan,P002,Bodrex Flu & Batuk,Cough & Cold,Tempo Scan,O011,Balikpapan Prime Pharmacy,Pharmacy,C01,General Trade,Consumer Health,36.911,177,59,208536.72
2024-02-28,Kalimantan,Kalimantan,Balikpapan,P002,Bodrex Flu & Batuk,Cough & Cold,Tempo Scan,O011,Balikpapan Prime Pharmacy,Pharmacy,C02,Modern Trade,Consumer Health,35.116,136,45,258205.88
2024-02-28,Kalimantan,Kalimantan,Balikpapan,P002,Bodrex Flu & Batuk,Cough & Cold,Tempo Scan,O011,Balikpapan Prime Pharmacy,Pharmacy,C03,E-commerce,Consumer Health,20.096,95,28,211536.84
2024-02-28,Kalimantan,Kalimantan,Balikpapan,P002,Bodrex Flu & Batuk,Cough & Cold,Tempo Scan,O011,Balikpapan Prime Pharmacy,Pharmacy,C04,Hospitals & Institutions,Consumer Health,13.641,65,20,209861.54
2024-02-28,Kalimantan,Kalimantan,Balikpapan,P003,Hemaviton C1000,Vitamin,Tempo Scan,O011,Balikpapan Prime Pharmacy,Pharmacy,C01,General Trade,Consumer Health,26.24,128,34,205000.0
2024-02-28,Kalimantan,Kalimantan,Balikpapan,P003,Hemaviton C1000,Vitamin,Tempo Scan,O011,Balikpapan Prime Pharmacy,Pharmacy,C02,Modern Trade,Consumer Health,26.645,138,54,193079.71
2024-02-28,Kalimantan,Kalimantan,Balikpapan,P003,Hemaviton C1000,Vitamin,Tempo Scan,O011,Balikpapan Prime Pharmacy,Pharmacy,C03,E-commerce,Consumer Health,17.604,69,18,255130.43
2024-02-28,Kalimantan,Kalimantan,Balikpapan,P003,Hemaviton C1000,Vitamin,Tempo Scan,O011,Balikpapan Prime Pharmacy,Pharmacy,C04,Hospitals & Institutions,Consumer Health,11.966,52,13,230115.38
2024-02-28,Kalimantan,Kalimantan,Balikpapan,P004,Vidoran Smart,Multivitamin,Tempo Scan,O011,Balikpapan Prime Pharmacy,Pharmacy,C01,General Trade,Consumer Health,26.237,118,32,222347.46
2024-02-28,Kalimantan,Kalimantan,Balikpapan,P004,Vidoran Smart,Multivitamin,Tempo Scan,O011,Balikpapan Prime Pharmacy,Pharmacy,C02,Modern Trade,Consumer Health,20.393,109,39,187091.74
2024-02-28,Kalimantan,Kalimantan,Balikpapan,P004,Vidoran Smart,Multivitamin,Tempo Scan,O011,Balikpapan Prime Pharmacy,Pharmacy,C03,E-commerce,Consumer Health,14.257,55,16,259218.18
2024-02-28,Kalimantan,Kalimantan,Balikpapan,P004,Vidoran Smart,Multivitamin,Tempo Scan,O011,Balikpapan Prime Pharmacy,Pharmacy,C04,Hospitals & Institutions,Consumer Health,9.881,41,16,241000.0
2024-02-28,Kalimantan,Kalimantan,Balikpapan,P005,Marina Skin Care,Skin Care,Tempo Scan,O011,Balikpapan Prime Pharmacy,Pharmacy,C01,General Trade,Consumer Health,23.494,93,35,252623.66
2024-02-28,Kalimantan,Kalimantan,Balikpapan,P005,Marina Skin Care,Skin Care,Tempo Scan,O011,Balikpapan Prime Pharmacy,Pharmacy,C02,Modern Trade,Consumer Health,18.09,71,26,254788.73
2024-02-28,Kalimantan,Kalimantan,Balikpapan,P005,Marina Skin Care,Skin Care,Tempo Scan,O011,Balikpapan Prime Pharmacy,Pharmacy,C03,E-commerce,Consumer Health,12.573,58,15,216775.86
2024-02-28,Kalimantan,Kalimantan,Balikpapan,P005,Marina Skin Care,Skin Care,Tempo Scan,O011,Balikpapan Prime Pharmacy,Pharmacy,C04,Hospitals & Institutions,Consumer Health,8.051,36,9,223638.89
2024-02-28,Kalimantan,Kalimantan,Balikpapan,P001,Tempra,Fever & Pain,Tempo Scan,O012,Balikpapan Health Mart,Retail,C01,General Trade,Consumer Health,31.686,131,33,241877.86
2024-02-28,Kalimantan,Kalimantan,Balikpapan,P001,Tempra,Fever & Pain,Tempo Scan,O012,Balikpapan Health Mart,Retail,C02,Modern Trade,Consumer Health,28.633,119,30,240613.45
2024-02-28,Kalimantan,Kalimantan,Balikpapan,P001,Tempra,Fever & Pain,Tempo Scan,O012,Balikpapan Health Mart,Retail,C03,E-commerce,Consumer Health,17.639,71,23,248436.62
2024-02-28,Kalimantan,Kalimantan,Balikpapan,P001,Tempra,Fever & Pain,Tempo Scan,O012,Balikpapan Health Mart,Retail,C04,Hospitals & Institutions,Consumer Health,12.357,55,19,224672.73
2024-02-28,Kalimantan,Kalimantan,Balikpapan,P002,Bodrex Flu & Batuk,Cough & Cold,Tempo Scan,O012,Balikpapan Health Mart,Retail,C01,General Trade,Consumer Health,39.317,192,49,204776.04
2024-02-28,Kalimantan,Kalimantan,Balikpapan,P002,Bodrex Flu & Batuk,Cough & Cold,Tempo Scan,O012,Balikpapan Health Mart,Retail,C02,Modern Trade,Consumer Health,33.51,143,47,234335.66
2024-02-28,Kalimantan,Kalimantan,Balikpapan,P002,Bodrex Flu & Batuk,Cough & Cold,Tempo Scan,O012,Balikpapan Health Mart,Retail,C03,E-commerce,Consumer Health,23.425,117,34,200213.68
2024-02-28,Kalimantan,Kalimantan,Balikpapan,P002,Bodrex Flu & Batuk,Cough & Cold,Tempo Scan,O012,Balikpapan Health Mart,Retail,C04,Hospitals & Institutions,Consumer Health,13.651,62,22,220177.42
2024-02-28,Kalimantan,Kalimantan,Balikpapan,P003,Hemaviton C1000,Vitamin,Tempo Scan,O012,Balikpapan Health Mart,Retail,C01,General Trade,Consumer Health,29.465,155,53,190096.77
2024-02-28,Kalimantan,Kalimantan,Balikpapan,P003,Hemaviton C1000,Vitamin,Tempo Scan,O012,Balikpapan Health Mart,Retail,C02,Modern Trade,Consumer Health,22.577,108,31,209046.3
2024-02-28,Kalimantan,Kalimantan,Balikpapan,P003,Hemaviton C1000,Vitamin,Tempo Scan,O012,Balikpapan Health Mart,Retail,C03,E-commerce,Consumer Health,16.483,87,26,189459.77
2024-02-28,Kalimantan,Kalimantan,Balikpapan,P003,Hemaviton C1000,Vitamin,Tempo Scan,O012,Balikpapan Health Mart,Retail,C04,Hospitals & Institutions,Consumer Health,10.472,48,15,218166.67
2024-02-28,Kalimantan,Kalimantan,Balikpapan,P004,Vidoran Smart,Multivitamin,Tempo Scan,O012,Balikpapan Health Mart,Retail,C01,General Trade,Consumer Health,24.033,109,27,220486.24
2024-02-28,Kalimantan,Kalimantan,Balikpapan,P004,Vidoran Smart,Multivitamin,Tempo Scan,O012,Balikpapan Health Mart,Retail,C02,Modern Trade,Consumer Health,20.823,83,21,250879.52
2024-02-28,Kalimantan,Kalimantan,Balikpapan,P004,Vidoran Smart,Multivitamin,Tempo Scan,O012,Balikpapan Health Mart,Retail,C03,E-commerce,Consumer Health,13.12,67,18,195820.9
2024-02-28,Kalimantan,Kalimantan,Balikpapan,P004,Vidoran Smart,Multivitamin,Tempo Scan,O012,Balikpapan Health Mart,Retail,C04,Hospitals & Institutions,Consumer Health,8.938,34,12,262882.35
2024-02-28,Kalimantan,Kalimantan,Balikpapan,P005,Marina Skin Care,Skin Care,Tempo Scan,O012,Balikpapan Health Mart,Retail,C01,General Trade,Consumer Health,21.662,114,31,190017.54
2024-02-28,Kalimantan,Kalimantan,Balikpapan,P005,Marina Skin Care,Skin Care,Tempo Scan,O012,Balikpapan Health Mart,Retail,C02,Modern Trade,Consumer Health,17.932,79,29,226987.34
2024-02-28,Kalimantan,Kalimantan,Balikpapan,P005,Marina Skin Care,Skin Care,Tempo Scan,O012,Balikpapan Health Mart,Retail,C03,E-commerce,Consumer Health,12.88,55,14,234181.82
2024-02-28,Kalimantan,Kalimantan,Balikpapan,P005,Marina Skin Care,Skin Care,Tempo Scan,O012,Balikpapan Health Mart,Retail,C04,Hospitals & Institutions,Consumer Health,8.654,33,9,262242.42
2024-02-28,Sulawesi,Sulawesi,Makassar,P001,Tempra,Fever & Pain,Tempo Scan,O013,Makassar Prime Pharmacy,Pharmacy,C01,General Trade,Consumer Health,25.228,131,38,192580.15
2024-02-28,Sulawesi,Sulawesi,Makassar,P001,Tempra,Fever & Pain,Tempo Scan,O013,Makassar Prime Pharmacy,Pharmacy,C02,Modern Trade,Consumer Health,21.679,100,34,216790.0
2024-02-28,Sulawesi,Sulawesi,Makassar,P001,Tempra,Fever & Pain,Tempo Scan,O013,Makassar Prime Pharmacy,Pharmacy,C03,E-commerce,Consumer Health,16.849,72,27,234013.89
2024-02-28,Sulawesi,Sulawesi,Makassar,P001,Tempra,Fever & Pain,Tempo Scan,O013,Makassar Prime Pharmacy,Pharmacy,C04,Hospitals & Institutions,Consumer Health,10.796,57,21,189403.51
2024-02-28,Sulawesi,Sulawesi,Makassar,P002,Bodrex Flu & Batuk,Cough & Cold,Tempo Scan,O013,Makassar Prime Pharmacy,Pharmacy,C01,General Trade,Consumer Health,29.585,140,47,211321.43
2024-02-28,Sulawesi,Sulawesi,Makassar,P002,Bodrex Flu & Batuk,Cough & Cold,Tempo Scan,O013,Makassar Prime Pharmacy,Pharmacy,C02,Modern Trade,Consumer Health,28.487,115,37,247713.04
2024-02-28,Sulawesi,Sulawesi,Makassar,P002,Bodrex Flu & Batuk,Cough & Cold,Tempo Scan,O013,Makassar Prime Pharmacy,Pharmacy,C03,E-commerce,Consumer Health,18.148,75,19,241973.33
2024-02-28,Sulawesi,Sulawesi,Makassar,P002,Bodrex Flu & Batuk,Cough & Cold,Tempo Scan,O013,Makassar Prime Pharmacy,Pharmacy,C04,Hospitals & Institutions,Consumer Health,11.481,61,18,188213.11
2024-02-28,Sulawesi,Sulawesi,Makassar,P003,Hemaviton C1000,Vitamin,Tempo Scan,O013,Makassar Prime Pharmacy,Pharmacy,C01,General Trade,Consumer Health,25.924,134,38,193462.69
2024-02-28,Sulawesi,Sulawesi,Makassar,P003,Hemaviton C1000,Vitamin,Tempo Scan,O013,Makassar Prime Pharmacy,Pharmacy,C02,Modern Trade,Consumer Health,22.689,97,32,233907.22
2024-02-28,Sulawesi,Sulawesi,Makassar,P003,Hemaviton C1000,Vitamin,Tempo Scan,O013,Makassar Prime Pharmacy,Pharmacy,C03,E-commerce,Consumer Health,13.251,66,17,200772.73
2024-02-28,Sulawesi,Sulawesi,Makassar,P003,Hemaviton C1000,Vitamin,Tempo Scan,O013,Makassar Prime Pharmacy,Pharmacy,C04,Hospitals & Institutions,Consumer Health,8.924,40,10,223100.0
2024-02-28,Sulawesi,Sulawesi,Makassar,P004,Vidoran Smart,Multivitamin,Tempo Scan,O013,Makassar Prime Pharmacy,Pharmacy,C01,General Trade,Consumer Health,19.768,94,23,210297.87
2024-02-28,Sulawesi,Sulawesi,Makassar,P004,Vidoran Smart,Multivitamin,Tempo Scan,O013,Makassar Prime Pharmacy,Pharmacy,C02,Modern Trade,Consumer Health,18.17,72,19,252361.11
2024-02-28,Sulawesi,Sulawesi,Makassar,P004,Vidoran Smart,Multivitamin,Tempo Scan,O013,Makassar Prime Pharmacy,Pharmacy,C03,E-commerce,Consumer Health,10.858,42,15,258523.81
2024-02-28,Sulawesi,Sulawesi,Makassar,P004,Vidoran Smart,Multivitamin,Tempo Scan,O013,Makassar Prime Pharmacy,Pharmacy,C04,Hospitals & Institutions,Consumer Health,7.701,41,10,187829.27
2024-02-28,Sulawesi,Sulawesi,Makassar,P005,Marina Skin Care,Skin Care,Tempo Scan,O013,Makassar Prime Pharmacy,Pharmacy,C01,General Trade,Consumer Health,19.831,90,26,220344.44
2024-02-28,Sulawesi,Sulawesi,Makassar,P005,Marina Skin Care,Skin Care,Tempo Scan,O013,Makassar Prime Pharmacy,Pharmacy,C02,Modern Trade,Consumer Health,15.717,77,22,204116.88
2024-02-28,Sulawesi,Sulawesi,Makassar,P005,Marina Skin Care,Skin Care,Tempo Scan,O013,Makassar Prime Pharmacy,Pharmacy,C03,E-commerce,Consumer Health,10.942,51,17,214549.02
2024-02-28,Sulawesi,Sulawesi,Makassar,P005,Marina Skin Care,Skin Care,Tempo Scan,O013,Makassar Prime Pharmacy,Pharmacy,C04,Hospitals & Institutions,Consumer Health,7.395,39,12,189615.38
2024-02-28,Sulawesi,Sulawesi,Makassar,P001,Tempra,Fever & Pain,Tempo Scan,O014,Makassar Health Mart,Retail,C01,General Trade,Consumer Health,26.338,112,30,235160.71
2024-02-28,Sulawesi,Sulawesi,Makassar,P001,Tempra,Fever & Pain,Tempo Scan,O014,Makassar Health Mart,Retail,C02,Modern Trade,Consumer Health,21.63,104,27,207980.77
2024-02-28,Sulawesi,Sulawesi,Makassar,P001,Tempra,Fever & Pain,Tempo Scan,O014,Makassar Health Mart,Retail,C03,E-commerce,Consumer Health,17.592,84,33,209428.57
2024-02-28,Sulawesi,Sulawesi,Makassar,P001,Tempra,Fever & Pain,Tempo Scan,O014,Makassar Health Mart,Retail,C04,Hospitals & Institutions,Consumer Health,12.016,50,14,240320.0
2024-02-28,Sulawesi,Sulawesi,Makassar,P002,Bodrex Flu & Batuk,Cough & Cold,Tempo Scan,O014,Makassar Health Mart,Retail,C01,General Trade,Consumer Health,31.646,167,43,189497.01
2024-02-28,Sulawesi,Sulawesi,Makassar,P002,Bodrex Flu & Batuk,Cough & Cold,Tempo Scan,O014,Makassar Health Mart,Retail,C02,Modern Trade,Consumer Health,28.862,143,39,201832.17
2024-02-28,Sulawesi,Sulawesi,Makassar,P002,Bodrex Flu & Batuk,Cough & Cold,Tempo Scan,O014,Makassar Health Mart,Retail,C03,E-commerce,Consumer Health,19.801,91,25,217593.41
2024-02-28,Sulawesi,Sulawesi,Makassar,P002,Bodrex Flu & Batuk,Cough & Cold,Tempo Scan,O014,Makassar Health Mart,Retail,C04,Hospitals & Institutions,Consumer Health,12.379,56,16,221053.57
2024-02-28,Sulawesi,Sulawesi,Makassar,P003,Hemaviton C1000,Vitamin,Tempo Scan,O014,Makassar Health Mart,Retail,C01,General Trade,Consumer Health,21.6,112,33,192857.14
2024-02-28,Sulawesi,Sulawesi,Makassar,P003,Hemaviton C1000,Vitamin,Tempo Scan,O014,Makassar Health Mart,Retail,C02,Modern Trade,Consumer Health,19.458,82,30,237292.68
2024-02-28,Sulawesi,Sulawesi,Makassar,P003,Hemaviton C1000,Vitamin,Tempo Scan,O014,Makassar Health Mart,Retail,C03,E-commerce,Consumer Health,15.481,78,29,198474.36
2024-02-28,Sulawesi,Sulawesi,Makassar,P003,Hemaviton C1000,Vitamin,Tempo Scan,O014,Makassar Health Mart,Retail,C04,Hospitals & Institutions,Consumer Health,9.476,38,9,249368.42
2024-02-28,Sulawesi,Sulawesi,Makassar,P004,Vidoran Smart,Multivitamin,Tempo Scan,O014,Makassar Health Mart,Retail,C01,General Trade,Consumer Health,21.702,93,32,233354.84
2024-02-28,Sulawesi,Sulawesi,Makassar,P004,Vidoran Smart,Multivitamin,Tempo Scan,O014,Makassar Health Mart,Retail,C02,Modern Trade,Consumer Health,18.853,94,35,200563.83
2024-02-28,Sulawesi,Sulawesi,Makassar,P004,Vidoran Smart,Multivitamin,Tempo Scan,O014,Makassar Health Mart,Retail,C03,E-commerce,Consumer Health,12.221,52,13,235019.23
2024-02-28,Sulawesi,Sulawesi,Makassar,P004,Vidoran Smart,Multivitamin,Tempo Scan,O014,Makassar Health Mart,Retail,C04,Hospitals & Institutions,Consumer Health,8.163,36,11,226750.0
2024-02-28,Sulawesi,Sulawesi,Makassar,P005,Marina Skin Care,Skin Care,Tempo Scan,O014,Makassar Health Mart,Retail,C01,General Trade,Consumer Health,19.094,82,29,232853.66
2024-02-28,Sulawesi,Sulawesi,Makassar,P005,Marina Skin Care,Skin Care,Tempo Scan,O014,Makassar Health Mart,Retail,C02,Modern Trade,Consumer Health,14.517,73,18,198863.01
2024-02-28,Sulawesi,Sulawesi,Makassar,P005,Marina Skin Care,Skin Care,Tempo Scan,O014,Makassar Health Mart,Retail,C03,E-commerce,Consumer Health,11.319,56,15,202125.0
2024-02-28,Sulawesi,Sulawesi,Makassar,P005,Marina Skin Care,Skin Care,Tempo Scan,O014,Makassar Health Mart,Retail,C04,Hospitals & Institutions,Consumer Health,7.78,31,10,250967.74
2024-02-29,Jawa Barat,Jawa Barat,Bandung,P001,Tempra,Fever & Pain,Tempo Scan,O001,Bandung Prime Pharmacy,Pharmacy,C01,General Trade,Consumer Health,65.467,322,126,203313.66
2024-02-29,Jawa Barat,Jawa Barat,Bandung,P001,Tempra,Fever & Pain,Tempo Scan,O001,Bandung Prime Pharmacy,Pharmacy,C02,Modern Trade,Consumer Health,51.908,243,85,213613.17
2024-02-29,Jawa Barat,Jawa Barat,Bandung,P001,Tempra,Fever & Pain,Tempo Scan,O001,Bandung Prime Pharmacy,Pharmacy,C03,E-commerce,Consumer Health,35.485,159,58,223176.1
2024-02-29,Jawa Barat,Jawa Barat,Bandung,P001,Tempra,Fever & Pain,Tempo Scan,O001,Bandung Prime Pharmacy,Pharmacy,C04,Hospitals & Institutions,Consumer Health,21.823,87,32,250839.08
2024-02-29,Jawa Barat,Jawa Barat,Bandung,P002,Bodrex Flu & Batuk,Cough & Cold,Tempo Scan,O001,Bandung Prime Pharmacy,Pharmacy,C01,General Trade,Consumer Health,72.642,323,85,224897.83
2024-02-29,Jawa Barat,Jawa Barat,Bandung,P002,Bodrex Flu & Batuk,Cough & Cold,Tempo Scan,O001,Bandung Prime Pharmacy,Pharmacy,C02,Modern Trade,Consumer Health,54.132,262,74,206610.69
2024-02-29,Jawa Barat,Jawa Barat,Bandung,P002,Bodrex Flu & Batuk,Cough & Cold,Tempo Scan,O001,Bandung Prime Pharmacy,Pharmacy,C03,E-commerce,Consumer Health,39.865,181,59,220248.62
2024-02-29,Jawa Barat,Jawa Barat,Bandung,P002,Bodrex Flu & Batuk,Cough & Cold,Tempo Scan,O001,Bandung Prime Pharmacy,Pharmacy,C04,Hospitals & Institutions,Consumer Health,29.076,125,39,232608.0
2024-02-29,Jawa Barat,Jawa Barat,Bandung,P003,Hemaviton C1000,Vitamin,Tempo Scan,O001,Bandung Prime Pharmacy,Pharmacy,C01,General Trade,Consumer Health,47.387,182,48,260368.13
2024-02-29,Jawa Barat,Jawa Barat,Bandung,P003,Hemaviton C1000,Vitamin,Tempo Scan,O001,Bandung Prime Pharmacy,Pharmacy,C02,Modern Trade,Consumer Health,45.317,202,51,224341.58
2024-02-29,Jawa Barat,Jawa Barat,Bandung,P003,Hemaviton C1000,Vitamin,Tempo Scan,O001,Bandung Prime Pharmacy,Pharmacy,C03,E-commerce,Consumer Health,31.116,158,45,196936.71
2024-02-29,Jawa Barat,Jawa Barat,Bandung,P003,Hemaviton C1000,Vitamin,Tempo Scan,O001,Bandung Prime Pharmacy,Pharmacy,C04,Hospitals & Institutions,Consumer Health,21.335,101,37,211237.62
2024-02-29,Jawa Barat,Jawa Barat,Bandung,P004,Vidoran Smart,Multivitamin,Tempo Scan,O001,Bandung Prime Pharmacy,Pharmacy,C01,General Trade,Consumer Health,43.12,171,44,252163.74
2024-02-29,Jawa Barat,Jawa Barat,Bandung,P004,Vidoran Smart,Multivitamin,Tempo Scan,O001,Bandung Prime Pharmacy,Pharmacy,C02,Modern Trade,Consumer Health,42.525,199,53,213693.47
2024-02-29,Jawa Barat,Jawa Barat,Bandung,P004,Vidoran Smart,Multivitamin,Tempo Scan,O001,Bandung Prime Pharmacy,Pharmacy,C03,E-commerce,Consumer Health,26.37,103,36,256019.42
2024-02-29,Jawa Barat,Jawa Barat,Bandung,P004,Vidoran Smart,Multivitamin,Tempo Scan,O001,Bandung Prime Pharmacy,Pharmacy,C04,Hospitals & Institutions,Consumer Health,19.024,74,21,257081.08
2024-02-29,Jawa Barat,Jawa Barat,Bandung,P005,Marina Skin Care,Skin Care,Tempo Scan,O001,Bandung Prime Pharmacy,Pharmacy,C01,General Trade,Consumer Health,36.812,197,64,186862.94
2024-02-29,Jawa Barat,Jawa Barat,Bandung,P005,Marina Skin Care,Skin Care,Tempo Scan,O001,Bandung Prime Pharmacy,Pharmacy,C02,Modern Trade,Consumer Health,38.029,149,40,255228.19
2024-02-29,Jawa Barat,Jawa Barat,Bandung,P005,Marina Skin Care,Skin Care,Tempo Scan,O001,Bandung Prime Pharmacy,Pharmacy,C03,E-commerce,Consumer Health,25.43,129,34,197131.78
2024-02-29,Jawa Barat,Jawa Barat,Bandung,P005,Marina Skin Care,Skin Care,Tempo Scan,O001,Bandung Prime Pharmacy,Pharmacy,C04,Hospitals & Institutions,Consumer Health,17.036,91,29,187208.79
2024-02-29,Jawa Barat,Jawa Barat,Bandung,P001,Tempra,Fever & Pain,Tempo Scan,O002,Bandung Health Mart,Retail,C01,General Trade,Consumer Health,65.297,283,109,230731.45
2024-02-29,Jawa Barat,Jawa Barat,Bandung,P001,Tempra,Fever & Pain,Tempo Scan,O002,Bandung Health Mart,Retail,C02,Modern Trade,Consumer Health,51.559,240,71,214829.17
2024-02-29,Jawa Barat,Jawa Barat,Bandung,P001,Tempra,Fever & Pain,Tempo Scan,O002,Bandung Health Mart,Retail,C03,E-commerce,Consumer Health,36.184,183,56,197726.78
2024-02-29,Jawa Barat,Jawa Barat,Bandung,P001,Tempra,Fever & Pain,Tempo Scan,O002,Bandung Health Mart,Retail,C04,Hospitals & Institutions,Consumer Health,24.124,123,32,196130.08
2024-02-29,Jawa Barat,Jawa Barat,Bandung,P002,Bodrex Flu & Batuk,Cough & Cold,Tempo Scan,O002,Bandung Health Mart,Retail,C01,General Trade,Consumer Health,65.286,317,107,205949.53
2024-02-29,Jawa Barat,Jawa Barat,Bandung,P002,Bodrex Flu & Batuk,Cough & Cold,Tempo Scan,O002,Bandung Health Mart,Retail,C02,Modern Trade,Consumer Health,56.828,232,70,244948.28
2024-02-29,Jawa Barat,Jawa Barat,Bandung,P002,Bodrex Flu & Batuk,Cough & Cold,Tempo Scan,O002,Bandung Health Mart,Retail,C03,E-commerce,Consumer Health,39.131,209,70,187229.67
2024-02-29,Jawa Barat,Jawa Barat,Bandung,P002,Bodrex Flu & Batuk,Cough & Cold,Tempo Scan,O002,Bandung Health Mart,Retail,C04,Hospitals & Institutions,Consumer Health,27.892,109,33,255889.91
2024-02-29,Jawa Barat,Jawa Barat,Bandung,P003,Hemaviton C1000,Vitamin,Tempo Scan,O002,Bandung Health Mart,Retail,C01,General Trade,Consumer Health,50.515,227,63,222533.04
2024-02-29,Jawa Barat,Jawa Barat,Bandung,P003,Hemaviton C1000,Vitamin,Tempo Scan,O002,Bandung Health Mart,Retail,C02,Modern Trade,Consumer Health,43.317,198,79,218772.73
2024-02-29,Jawa Barat,Jawa Barat,Bandung,P003,Hemaviton C1000,Vitamin,Tempo Scan,O002,Bandung Health Mart,Retail,C03,E-commerce,Consumer Health,29.131,145,55,200903.45
2024-02-29,Jawa Barat,Jawa Barat,Bandung,P003,Hemaviton C1000,Vitamin,Tempo Scan,O002,Bandung Health Mart,Retail,C04,Hospitals & Institutions,Consumer Health,20.669,95,34,217568.42
