sales_month,region_name,product_name,channel_name,sales_amount
2022-10-01,Jawa Tengah,Vidoran Smart,Hospitals & Institutions,813.694
2022-10-01,Jawa Tengah,Marina Skin Care,General Trade,1764.989
2022-10-01,Jawa Tengah,Marina Skin Care,Modern Trade,1577.912
2022-10-01,Jawa Tengah,Marina Skin Care,E-commerce,1055.223
2022-10-01,Jawa Tengah,Marina Skin Care,Hospitals & Institutions,699.498
2022-10-01,Sumatera,Tempra,General Trade,2180.654
2022-10-01,Sumatera,Tempra,Modern Trade,1937.534
2022-10-01,Sumatera,Tempra,E-commerce,1328.729
2022-10-01,Sumatera,Tempra,Hospitals & Institutions,902.252
2022-10-01,Sumatera,Bodrex Flu & Batuk,General Trade,2519.099
2022-10-01,Sumatera,Bodrex Flu & Batuk,Modern Trade,2219.705
2022-10-01,Sumatera,Bodrex Flu & Batuk,E-commerce,1478.745
2022-10-01,Sumatera,Bodrex Flu & Batuk,Hospitals & Institutions,1002.302
2022-10-01,Sumatera,Hemaviton C1000,General Trade,1906.811
2022-10-01,Sumatera,Hemaviton C1000,Modern Trade,1661.968
2022-10-01,Sumatera,Hemaviton C1000,E-commerce,1141.058
2022-10-01,Sumatera,Hemaviton C1000,Hospitals & Institutions,790.644
2022-10-01,Sumatera,Vidoran Smart,General Trade,1698.113
2022-10-01,Sumatera,Vidoran Smart,Modern Trade,1458.942
2022-10-01,Sumatera,Vidoran Smart,E-commerce,1004.758
2022-10-01,Sumatera,Vidoran Smart,Hospitals & Institutions,645.215
2022-10-01,Sumatera,Marina Skin Care,General Trade,1536.509
2022-10-01,Sumatera,Marina Skin Care,Modern Trade,1276.236
2022-10-01,Sumatera,Marina Skin Care,E-commerce,862.886
2022-10-01,Sumatera,Marina Skin Care,Hospitals & Institutions,585.645
2022-10-01,Kalimantan,Tempra,General Trade,1664.443
2022-10-01,Kalimantan,Tempra,Modern Trade,1473.544
2022-10-01,Kalimantan,Tempra,E-commerce,1039.306
2022-10-01,Kalimantan,Tempra,Hospitals & Institutions,674.51
2022-10-01,Kalimantan,Bodrex Flu & Batuk,General Trade,1941.966
2022-10-01,Kalimantan,Bodrex Flu & Batuk,Modern Trade,1732.193
2022-10-01,Kalimantan,Bodrex Flu & Batuk,E-commerce,1125.318
2022-10-01,Kalimantan,Bodrex Flu & Batuk,Hospitals & Institutions,774.551
2022-10-01,Kalimantan,Hemaviton C1000,General Trade,1458.724
2022-10-01,Kalimantan,Hemaviton C1000,Modern Trade,1323.073
2022-10-01,Kalimantan,Hemaviton C1000,E-commerce,866.857
2022-10-01,Kalimantan,Hemaviton C1000,Hospitals & Institutions,598.132
2022-10-01,Kalimantan,Vidoran Smart,General Trade,1280.492
2022-10-01,Kalimantan,Vidoran Smart,Modern Trade,1095.403
2022-10-01,Kalimantan,Vidoran Smart,E-commerce,737.97
2022-10-01,Kalimantan,Vidoran Smart,Hospitals & Institutions,494.78
2022-10-01,Kalimantan,Marina Skin Care,General Trade,1145.136
2022-10-01,Kalimantan,Marina Skin Care,Modern Trade,973.278
2022-10-01,Kalimantan,Marina Skin Care,E-commerce,686.31
2022-10-01,Kalimantan,Marina Skin Care,Hospitals & Institutions,449.751
2022-10-01,Sulawesi,Tempra,General Trade,1407.272
2022-10-01,Sulawesi,Tempra,Modern Trade,1230.817
2022-10-01,Sulawesi,Tempra,E-commerce,822.509
2022-10-01,Sulawesi,Tempra,Hospitals & Institutions,577.543
2022-10-01,Sulawesi,Bodrex Flu & Batuk,General Trade,1622.392
2022-10-01,Sulawesi,Bodrex Flu & Batuk,Modern Trade,1439.697
2022-10-01,Sulawesi,Bodrex Flu & Batuk,E-commerce,976.193
2022-10-01,Sulawesi,Bodrex Flu & Batuk,Hospitals & Institutions,659.793
2022-10-01,Sulawesi,Hemaviton C1000,General Trade,1229.93
2022-10-01,Sulawesi,Hemaviton C1000,Modern Trade,1088.57
2022-10-01,Sulawesi,Hemaviton C1000,E-commerce,751.409
2022-10-01,Sulawesi,Hemaviton C1000,Hospitals & Institutions,492.671
2022-10-01,Sulawesi,Vidoran Smart,General Trade,1088.265
2022-10-01,Sulawesi,Vidoran Smart,Modern Trade,950.53
2022-10-01,Sulawesi,Vidoran Smart,E-commerce,634.446
2022-10-01,Sulawesi,Vidoran Smart,Hospitals & Institutions,429.184
2022-10-01,Sulawesi,Marina Skin Care,General Trade,968.843
2022-10-01,Sulawesi,Marina Skin Care,Modern Trade,818.602
2022-10-01,Sulawesi,Marina Skin Care,E-commerce,556.854
2022-10-01,Sulawesi,Marina Skin Care,Hospitals & Institutions,374.074
2022-11-01,Jawa Barat,Tempra,General Trade,6077.335
2022-11-01,Jawa Barat,Tempra,Modern Trade,5441.118
2022-11-01,Jawa Barat,Tempra,E-commerce,3683.457
2022-11-01,Jawa Barat,Tempra,Hospitals & Institutions,2397.089
2022-11-01,Jawa Barat,Bodrex Flu & Batuk,General Trade,6838.628
2022-11-01,Jawa Barat,Bodrex Flu & Batuk,Modern Trade,6170.645
2022-11-01,Jawa Barat,Bodrex Flu & Batuk,E-commerce,4268.309
2022-11-01,Jawa Barat,Bodrex Flu & Batuk,Hospitals & Institutions,2789.105
2022-11-01,Jawa Barat,Hemaviton C1000,General Trade,5493.289
2022-11-01,Jawa Barat,Hemaviton C1000,Modern Trade,4559.495
2022-11-01,Jawa Barat,Hemaviton C1000,E-commerce,3214.949
2022-11-01,Jawa Barat,Hemaviton C1000,Hospitals & Institutions,2134.586
2022-11-01,Jawa Barat,Vidoran Smart,General Trade,4486.746
2022-11-01,Jawa Barat,Vidoran Smart,Modern Trade,3852.247
2022-11-01,Jawa Barat,Vidoran Smart,E-commerce,2619.323
2022-11-01,Jawa Barat,Vidoran Smart,Hospitals & Institutions,1873.827
2022-11-01,Jawa Barat,Marina Skin Care,General Trade,4119.294
2022-11-01,Jawa Barat,Marina Skin Care,Modern Trade,3667.45
2022-11-01,Jawa Barat,Marina Skin Care,E-commerce,2493.816
2022-11-01,Jawa Barat,Marina Skin Care,Hospitals & Institutions,1593.113
2022-11-01,Jawa Timur,Tempra,General Trade,3673.383
2022-11-01,Jawa Timur,Tempra,Modern Trade,3175.436
2022-11-01,Jawa Timur,Tempra,E-commerce,2126.524
2022-11-01,Jawa Timur,Tempra,Hospitals & Institutions,1424.158
2022-11-01,Jawa Timur,Bodrex Flu & Batuk,General Trade,4092.898
2022-11-01,Jawa Timur,Bodrex Flu & Batuk,Modern Trade,3521.651
2022-11-01,Jawa Timur,Bodrex Flu & Batuk,E-commerce,2408.17
2022-11-01,Jawa Timur,Bodrex Flu & Batuk,Hospitals & Institutions,1665.297
2022-11-01,Jawa Timur,Hemaviton C1000,General Trade,3112.495
2022-11-01,Jawa Timur,Hemaviton C1000,Modern Trade,2697.059
2022-11-01,Jawa Timur,Hemaviton C1000,E-commerce,1851.673
2022-11-01,Jawa Timur,Hemaviton C1000,Hospitals & Institutions,1270.753
2022-11-01,Jawa Timur,Vidoran Smart,General Trade,2755.786
2022-11-01,Jawa Timur,Vidoran Smart,Modern Trade,2392.063
2022-11-01,Jawa Timur,Vidoran Smart,E-commerce,1564.206
2022-11-01,Jawa Timur,Vidoran Smart,Hospitals & Institutions,1094.931
2022-11-01,Jawa Timur,Marina Skin Care,General Trade,2486.115
2022-11-01,Jawa Timur,Marina Skin Care,Modern Trade,2139.673
2022-11-01,Jawa Timur,Marina Skin Care,E-commerce,1446.512
2022-11-01,Jawa Timur,Marina Skin Care,Hospitals & Institutions,957.12
2022-11-01,Jawa Tengah,Tempra,General Trade,2570.637
2022-11-01,Jawa Tengah,Tempra,Modern Trade,2235.102
2022-11-01,Jawa Tengah,Tempra,E-commerce,1606.628
2022-11-01,Jawa Tengah,Tempra,Hospitals & Institutions,1076.834
2022-11-01,Jawa Tengah,Bodrex Flu & Batuk,General Trade,2965.469
2022-11-01,Jawa Tengah,Bodrex Flu & Batuk,Modern Trade,2684.951
2022-11-01,Jawa Tengah,Bodrex Flu & Batuk,E-commerce,1822.243
2022-11-01,Jawa Tengah,Bodrex Flu & Batuk,Hospitals & Institutions,1191.696
2022-11-01,Jawa Tengah,Hemaviton C1000,General Trade,2318.602
2022-11-01,Jawa Tengah,Hemaviton C1000,Modern Trade,2018.889
2022-11-01,Jawa Tengah,Hemaviton C1000,E-commerce,1370.059
2022-11-01,Jawa Tengah,Hemaviton C1000,Hospitals & Institutions,934.017
2022-11-01,Jawa Tengah,Vidoran Smart,General Trade,1910.741
2022-11-01,Jawa Tengah,Vidoran Smart,Modern Trade,1725.851
2022-11-01,Jawa Tengah,Vidoran Smart,E-commerce,1194.043
2022-11-01,Jawa Tengah,Vidoran Smart,Hospitals & Institutions,779.004
2022-11-01,Jawa Tengah,Marina Skin Care,General Trade,1800.962
2022-11-01,Jawa Tengah,Marina Skin Care,Modern Trade,1502.488
2022-11-01,Jawa Tengah,Marina Skin Care,E-commerce,1028.295
2022-11-01,Jawa Tengah,Marina Skin Care,Hospitals & Institutions,722.476
2022-11-01,Sumatera,Tempra,General Trade,2168.106
2022-11-01,Sumatera,Tempra,Modern Trade,1888.207
2022-11-01,Sumatera,Tempra,E-commerce,1276.513
2022-11-01,Sumatera,Tempra,Hospitals & Institutions,888.068
2022-11-01,Sumatera,Bodrex Flu & Batuk,General Trade,2540.74
2022-11-01,Sumatera,Bodrex Flu & Batuk,Modern Trade,2201.49
2022-11-01,Sumatera,Bodrex Flu & Batuk,E-commerce,1463.46
2022-11-01,Sumatera,Bodrex Flu & Batuk,Hospitals & Institutions,1029.768
2022-11-01,Sumatera,Hemaviton C1000,General Trade,1965.271
2022-11-01,Sumatera,Hemaviton C1000,Modern Trade,1714.389
2022-11-01,Sumatera,Hemaviton C1000,E-commerce,1115.43
2022-11-01,Sumatera,Hemaviton C1000,Hospitals & Institutions,791.082
2022-11-01,Sumatera,Vidoran Smart,General Trade,1672.256
2022-11-01,Sumatera,Vidoran Smart,Modern Trade,1438.094
2022-11-01,Sumatera,Vidoran Smart,E-commerce,942.579
2022-11-01,Sumatera,Vidoran Smart,Hospitals & Institutions,669.096
2022-11-01,Sumatera,Marina Skin Care,General Trade,1432.573
2022-11-01,Sumatera,Marina Skin Care,Modern Trade,1296.15
2022-11-01,Sumatera,Marina Skin Care,E-commerce,865.485
2022-11-01,Sumatera,Marina Skin Care,Hospitals & Institutions,580.041
2022-11-01,Kalimantan,Tempra,General Trade,1715.066
2022-11-01,Kalimantan,Tempra,Modern Trade,1507.977
2022-11-01,Kalimantan,Tempra,E-commerce,1022.697
2022-11-01,Kalimantan,Tempra,Hospitals & Institutions,660.152
2022-11-01,Kalimantan,Bodrex Flu & Batuk,General Trade,1942.15
2022-11-01,Kalimantan,Bodrex Flu & Batuk,Modern Trade,1657.254
2022-11-01,Kalimantan,Bodrex Flu & Batuk,E-commerce,1165.057
2022-11-01,Kalimantan,Bodrex Flu & Batuk,Hospitals & Institutions,755.538
2022-11-01,Kalimantan,Hemaviton C1000,General Trade,1480.112
2022-11-01,Kalimantan,Hemaviton C1000,Modern Trade,1287.074
2022-11-01,Kalimantan,Hemaviton C1000,E-commerce,892.846
2022-11-01,Kalimantan,Hemaviton C1000,Hospitals & Institutions,579.53
2022-11-01,Kalimantan,Vidoran Smart,General Trade,1261.793
2022-11-01,Kalimantan,Vidoran Smart,Modern Trade,1062.38
2022-11-01,Kalimantan,Vidoran Smart,E-commerce,752.289
2022-11-01,Kalimantan,Vidoran Smart,Hospitals & Institutions,510.84
2022-11-01,Kalimantan,Marina Skin Care,General Trade,1098.11
2022-11-01,Kalimantan,Marina Skin Care,Modern Trade,1007.136
2022-11-01,Kalimantan,Marina Skin Care,E-commerce,649.722
2022-11-01,Kalimantan,Marina Skin Care,Hospitals & Institutions,445.148
2022-11-01,Sulawesi,Tempra,General Trade,1415.719
2022-11-01,Sulawesi,Tempra,Modern Trade,1233.345
2022-11-01,Sulawesi,Tempra,E-commerce,847.314
2022-11-01,Sulawesi,Tempra,Hospitals & Institutions,553.06
2022-11-01,Sulawesi,Bodrex Flu & Batuk,General Trade,1620.091
2022-11-01,Sulawesi,Bodrex Flu & Batuk,Modern Trade,1445.157
2022-11-01,Sulawesi,Bodrex Flu & Batuk,E-commerce,958.419
2022-11-01,Sulawesi,Bodrex Flu & Batuk,Hospitals & Institutions,627.568
2022-11-01,Sulawesi,Hemaviton C1000,General Trade,1248.324
2022-11-01,Sulawesi,Hemaviton C1000,Modern Trade,1090.418
2022-11-01,Sulawesi,Hemaviton C1000,E-commerce,753.623
2022-11-01,Sulawesi,Hemaviton C1000,Hospitals & Institutions,502.403
2022-11-01,Sulawesi,Vidoran Smart,General Trade,1055.266
2022-11-01,Sulawesi,Vidoran Smart,Modern Trade,911.993
2022-11-01,Sulawesi,Vidoran Smart,E-commerce,628.001
2022-11-01,Sulawesi,Vidoran Smart,Hospitals & Institutions,412.334
2022-11-01,Sulawesi,Marina Skin Care,General Trade,937.248
2022-11-01,Sulawesi,Marina Skin Care,Modern Trade,803.965
2022-11-01,Sulawesi,Marina Skin Care,E-commerce,569.686
2022-11-01,Sulawesi,Marina Skin Care,Hospitals & Institutions,378.623
2022-12-01,Jawa Barat,Tempra,General Trade,6692.476
2022-12-01,Jawa Barat,Tempra,Modern Trade,5673.1
2022-12-01,Jawa Barat,Tempra,E-commerce,3940.993
2022-12-01,Jawa Barat,Tempra,Hospitals & Institutions,2606.577
2022-12-01,Jawa Barat,Bodrex Flu & Batuk,General Trade,7390.566
2022-12-01,Jawa Barat,Bodrex Flu & Batuk,Modern Trade,6420.236
2022-12-01,Jawa Barat,Bodrex Flu & Batuk,E-commerce,4478.387
2022-12-01,Jawa Barat,Bodrex Flu & Batuk,Hospitals & Institutions,2992.683
2022-12-01,Jawa Barat,Hemaviton C1000,General Trade,5847.947
2022-12-01,Jawa Barat,Hemaviton C1000,Modern Trade,5088.059
2022-12-01,Jawa Barat,Hemaviton C1000,E-commerce,3385.339
2022-12-01,Jawa Barat,Hemaviton C1000,Hospitals & Institutions,2311.606
2022-12-01,Jawa Barat,Vidoran Smart,General Trade,4841.542
2022-12-01,Jawa Barat,Vidoran Smart,Modern Trade,4257.158
2022-12-01,Jawa Barat,Vidoran Smart,E-commerce,2866.63
2022-12-01,Jawa Barat,Vidoran Smart,Hospitals & Institutions,1987.715
2022-12-01,Jawa Barat,Marina Skin Care,General Trade,4351.415
2022-12-01,Jawa Barat,Marina Skin Care,Modern Trade,3797.128
2022-12-01,Jawa Barat,Marina Skin Care,E-commerce,2571.852
2022-12-01,Jawa Barat,Marina Skin Care,Hospitals & Institutions,1790.983
2022-12-01,Jawa Timur,Tempra,General Trade,3909.959
2022-12-01,Jawa Timur,Tempra,Modern Trade,3449.962
2022-12-01,Jawa Timur,Tempra,E-commerce,2374.238
2022-12-01,Jawa Timur,Tempra,Hospitals & Institutions,1551.855
2022-12-01,Jawa Timur,Bodrex Flu & Batuk,General Trade,4510.76
2022-12-01,Jawa Timur,Bodrex Flu & Batuk,Modern Trade,3970.704
2022-12-01,Jawa Timur,Bodrex Flu & Batuk,E-commerce,2689.243
2022-12-01,Jawa Timur,Bodrex Flu & Batuk,Hospitals & Institutions,1759.374
2022-12-01,Jawa Timur,Hemaviton C1000,General Trade,3458.888
2022-12-01,Jawa Timur,Hemaviton C1000,Modern Trade,2969.887
2022-12-01,Jawa Timur,Hemaviton C1000,E-commerce,1961.391
2022-12-01,Jawa Timur,Hemaviton C1000,Hospitals & Institutions,1389.533
2022-12-01,Jawa Timur,Vidoran Smart,General Trade,2844.071
2022-12-01,Jawa Timur,Vidoran Smart,Modern Trade,2553.741
2022-12-01,Jawa Timur,Vidoran Smart,E-commerce,1694.055
2022-12-01,Jawa Timur,Vidoran Smart,Hospitals & Institutions,1125.117
2022-12-01,Jawa Timur,Marina Skin Care,General Trade,2669.928
2022-12-01,Jawa Timur,Marina Skin Care,Modern Trade,2255.81
2022-12-01,Jawa Timur,Marina Skin Care,E-commerce,1497.516
2022-12-01,Jawa Timur,Marina Skin Care,Hospitals & Institutions,1022.487
2022-12-01,Jawa Tengah,Tempra,General Trade,2773.989
2022-12-01,Jawa Tengah,Tempra,Modern Trade,2441.882
2022-12-01,Jawa Tengah,Tempra,E-commerce,1668.307
2022-12-01,Jawa Tengah,Tempra,Hospitals & Institutions,1160.61
2022-12-01,Jawa Tengah,Bodrex Flu & Batuk,General Trade,3225.358
2022-12-01,Jawa Tengah,Bodrex Flu & Batuk,Modern Trade,2843.171
2022-12-01,Jawa Tengah,Bodrex Flu & Batuk,E-commerce,1905.783
2022-12-01,Jawa Tengah,Bodrex Flu & Batuk,Hospitals & Institutions,1327.961
2022-12-01,Jawa Tengah,Hemaviton C1000,General Trade,2535.668
2022-12-01,Jawa Tengah,Hemaviton C1000,Modern Trade,2128.058
2022-12-01,Jawa Tengah,Hemaviton C1000,E-commerce,1465.637
2022-12-01,Jawa Tengah,Hemaviton C1000,Hospitals & Institutions,972.26
2022-12-01,Jawa Tengah,Vidoran Smart,General Trade,2127.163
2022-12-01,Jawa Tengah,Vidoran Smart,Modern Trade,1795.528
2022-12-01,Jawa Tengah,Vidoran Smart,E-commerce,1258.059
2022-12-01,Jawa Tengah,Vidoran Smart,Hospitals & Institutions,854.755
2022-12-01,Jawa Tengah,Marina Skin Care,General Trade,1926.308
2022-12-01,Jawa Tengah,Marina Skin Care,Modern Trade,1600.47
2022-12-01,Jawa Tengah,Marina Skin Care,E-commerce,1138.762
2022-12-01,Jawa Tengah,Marina Skin Care,Hospitals & Institutions,778.709
2022-12-01,Sumatera,Tempra,General Trade,2419.743
2022-12-01,Sumatera,Tempra,Modern Trade,2071.353
2022-12-01,Sumatera,Tempra,E-commerce,1370.832
2022-12-01,Sumatera,Tempra,Hospitals & Institutions,952.863
2022-12-01,Sumatera,Bodrex Flu & Batuk,General Trade,2726.187
2022-12-01,Sumatera,Bodrex Flu & Batuk,Modern Trade,2427.712
2022-12-01,Sumatera,Bodrex Flu & Batuk,E-commerce,1606.383
2022-12-01,Sumatera,Bodrex Flu & Batuk,Hospitals & Institutions,1107.655
2022-12-01,Sumatera,Hemaviton C1000,General Trade,2086.403
2022-12-01,Sumatera,Hemaviton C1000,Modern Trade,1856.215
2022-12-01,Sumatera,Hemaviton C1000,E-commerce,1224.298
2022-12-01,Sumatera,Hemaviton C1000,Hospitals & Institutions,816.899
2022-12-01,Sumatera,Vidoran Smart,General Trade,1800.29
2022-12-01,Sumatera,Vidoran Smart,Modern Trade,1580.594
2022-12-01,Sumatera,Vidoran Smart,E-commerce,1035.721
2022-12-01,Sumatera,Vidoran Smart,Hospitals & Institutions,705.669
2022-12-01,Sumatera,Marina Skin Care,General Trade,1575.172
2022-12-01,Sumatera,Marina Skin Care,Modern Trade,1392.823
2022-12-01,Sumatera,Marina Skin Care,E-commerce,911.561
2022-12-01,Sumatera,Marina Skin Care,Hospitals & Institutions,651.341
2022-12-01,Kalimantan,Tempra,General Trade,1808.562
2022-12-01,Kalimantan,Tempra,Modern Trade,1586.072
2022-12-01,Kalimantan,Tempra,E-commerce,1057.618
2022-12-01,Kalimantan,Tempra,Hospitals & Institutions,745.348
2022-12-01,Kalimantan,Bodrex Flu & Batuk,General Trade,2058.853
2022-12-01,Kalimantan,Bodrex Flu & Batuk,Modern Trade,1798.694
2022-12-01,Kalimantan,Bodrex Flu & Batuk,E-commerce,1223.778
2022-12-01,Kalimantan,Bodrex Flu & Batuk,Hospitals & Institutions,845.974
2022-12-01,Kalimantan,Hemaviton C1000,General Trade,1566.582
2022-12-01,Kalimantan,Hemaviton C1000,Modern Trade,1421.259
2022-12-01,Kalimantan,Hemaviton C1000,E-commerce,941.185
2022-12-01,Kalimantan,Hemaviton C1000,Hospitals & Institutions,620.364
2022-12-01,Kalimantan,Vidoran Smart,General Trade,1385.978
2022-12-01,Kalimantan,Vidoran Smart,Modern Trade,1170.081
2022-12-01,Kalimantan,Vidoran Smart,E-commerce,818.681
2022-12-01,Kalimantan,Vidoran Smart,Hospitals & Institutions,550.94
2022-12-01,Kalimantan,Marina Skin Care,General Trade,1180.144
2022-12-01,Kalimantan,Marina Skin Care,Modern Trade,1081.893
2022-12-01,Kalimantan,Marina Skin Care,E-commerce,698.138
2022-12-01,Kalimantan,Marina Skin Care,Hospitals & Institutions,473.947
2022-12-01,Sulawesi,Tempra,General Trade,1483.866
2022-12-01,Sulawesi,Tempra,Modern Trade,1348.446
2022-12-01,Sulawesi,Tempra,E-commerce,907.389
2022-12-01,Sulawesi,Tempra,Hospitals & Institutions,620.532
2022-12-01,Sulawesi,Bodrex Flu & Batuk,General Trade,1754.652
2022-12-01,Sulawesi,Bodrex Flu & Batuk,Modern Trade,1485.435
2022-12-01,Sulawesi,Bodrex Flu & Batuk,E-commerce,1036.967
2022-12-01,Sulawesi,Bodrex Flu & Batuk,Hospitals & Institutions,699.057
2022-12-01,Sulawesi,Hemaviton C1000,General Trade,1299.358
2022-12-01,Sulawesi,Hemaviton C1000,Modern Trade,1172.205
2022-12-01,Sulawesi,Hemaviton C1000,E-commerce,778.904
2022-12-01,Sulawesi,Hemaviton C1000,Hospitals & Institutions,536.945
2022-12-01,Sulawesi,Vidoran Smart,General Trade,1113.096
2022-12-01,Sulawesi,Vidoran Smart,Modern Trade,952.5
2022-12-01,Sulawesi,Vidoran Smart,E-commerce,678.898
2022-12-01,Sulawesi,Vidoran Smart,Hospitals & Institutions,462.734
2022-12-01,Sulawesi,Marina Skin Care,General Trade,1029.316
2022-12-01,Sulawesi,Marina Skin Care,Modern Trade,859.468
2022-12-01,Sulawesi,Marina Skin Care,E-commerce,603.194
2022-12-01,Sulawesi,Marina Skin Care,Hospitals & Institutions,398.833
2023-01-01,Jawa Barat,Tempra,General Trade,6752.866
2023-01-01,Jawa Barat,Tempra,Modern Trade,6160.61
2023-01-01,Jawa Barat,Tempra,E-commerce,4217.763
2023-01-01,Jawa Barat,Tempra,Hospitals & Institutions,2814.96
2023-01-01,Jawa Barat,Bodrex Flu & Batuk,General Trade,7854.99
2023-01-01,Jawa Barat,Bodrex Flu & Batuk,Modern Trade,6951.452
2023-01-01,Jawa Barat,Bodrex Flu & Batuk,E-commerce,4732.395
2023-01-01,Jawa Barat,Bodrex Flu & Batuk,Hospitals & Institutions,3189.089
2023-01-01,Jawa Barat,Hemaviton C1000,General Trade,5907.422
2023-01-01,Jawa Barat,Hemaviton C1000,Modern Trade,5307.912
2023-01-01,Jawa Barat,Hemaviton C1000,E-commerce,3499.405
2023-01-01,Jawa Barat,Hemaviton C1000,Hospitals & Institutions,2476.078
2023-01-01,Jawa Barat,Vidoran Smart,General Trade,5214.27
2023-01-01,Jawa Barat,Vidoran Smart,Modern Trade,4448.13
2023-01-01,Jawa Barat,Vidoran Smart,E-commerce,3134.261
2023-01-01,Jawa Barat,Vidoran Smart,Hospitals & Institutions,2083.851
2023-01-01,Jawa Barat,Marina Skin Care,General Trade,4691.875
2023-01-01,Jawa Barat,Marina Skin Care,Modern Trade,4052.695
2023-01-01,Jawa Barat,Marina Skin Care,E-commerce,2780.444
2023-01-01,Jawa Barat,Marina Skin Care,Hospitals & Institutions,1821.195
2023-01-01,Jawa Timur,Tempra,General Trade,4008.886
2023-01-01,Jawa Timur,Tempra,Modern Trade,3519.062
2023-01-01,Jawa Timur,Tempra,E-commerce,2424.756
2023-01-01,Jawa Timur,Tempra,Hospitals & Institutions,1623.205
2023-01-01,Jawa Timur,Bodrex Flu & Batuk,General Trade,4556.43
2023-01-01,Jawa Timur,Bodrex Flu & Batuk,Modern Trade,3954.549
2023-01-01,Jawa Timur,Bodrex Flu & Batuk,E-commerce,2773.943
2023-01-01,Jawa Timur,Bodrex Flu & Batuk,Hospitals & Institutions,1819.113
2023-01-01,Jawa Timur,Hemaviton C1000,General Trade,3593.234
2023-01-01,Jawa Timur,Hemaviton C1000,Modern Trade,3045.875
2023-01-01,Jawa Timur,Hemaviton C1000,E-commerce,2108.209
2023-01-01,Jawa Timur,Hemaviton C1000,Hospitals & Institutions,1455.717
2023-01-01,Jawa Timur,Vidoran Smart,General Trade,3096.017
2023-01-01,Jawa Timur,Vidoran Smart,Modern Trade,2607.392
2023-01-01,Jawa Timur,Vidoran Smart,E-commerce,1802.215
2023-01-01,Jawa Timur,Vidoran Smart,Hospitals & Institutions,1188.844
2023-01-01,Jawa Timur,Marina Skin Care,General Trade,2711.034
2023-01-01,Jawa Timur,Marina Skin Care,Modern Trade,2373.345
2023-01-01,Jawa Timur,Marina Skin Care,E-commerce,1655.672
2023-01-01,Jawa Timur,Marina Skin Care,Hospitals & Institutions,1115.412
2023-01-01,Jawa Tengah,Tempra,General Trade,2940.673
2023-01-01,Jawa Tengah,Tempra,Modern Trade,2590.617
2023-01-01,Jawa Tengah,Tempra,E-commerce,1767.797
2023-01-01,Jawa Tengah,Tempra,Hospitals & Institutions,1215.371
2023-01-01,Jawa Tengah,Bodrex Flu & Batuk,General Trade,3313.553
2023-01-01,Jawa Tengah,Bodrex Flu & Batuk,Modern Trade,3002.997
2023-01-01,Jawa Tengah,Bodrex Flu & Batuk,E-commerce,2051.283
2023-01-01,Jawa Tengah,Bodrex Flu & Batuk,Hospitals & Institutions,1372.183
2023-01-01,Jawa Tengah,Hemaviton C1000,General Trade,2579.851
2023-01-01,Jawa Tengah,Hemaviton C1000,Modern Trade,2315.181
2023-01-01,Jawa Tengah,Hemaviton C1000,E-commerce,1592.082
2023-01-01,Jawa Tengah,Hemaviton C1000,Hospitals & Institutions,1026.718
2023-01-01,Jawa Tengah,Vidoran Smart,General Trade,2235.512
2023-01-01,Jawa Tengah,Vidoran Smart,Modern Trade,1916.554
2023-01-01,Jawa Tengah,Vidoran Smart,E-commerce,1315.215
2023-01-01,Jawa Tengah,Vidoran Smart,Hospitals & Institutions,872.773
2023-01-01,Jawa Tengah,Marina Skin Care,General Trade,1990.094
2023-01-01,Jawa Tengah,Marina Skin Care,Modern Trade,1724.603
2023-01-01,Jawa Tengah,Marina Skin Care,E-commerce,1204.016
2023-01-01,Jawa Tengah,Marina Skin Care,Hospitals & Institutions,803.886
2023-01-01,Sumatera,Tempra,General Trade,2505.995
2023-01-01,Sumatera,Tempra,Modern Trade,2213.169
2023-01-01,Sumatera,Tempra,E-commerce,1456.287
2023-01-01,Sumatera,Tempra,Hospitals & Institutions,983.976
2023-01-01,Sumatera,Bodrex Flu & Batuk,General Trade,2822.429
2023-01-01,Sumatera,Bodrex Flu & Batuk,Modern Trade,2513.978
2023-01-01,Sumatera,Bodrex Flu & Batuk,E-commerce,1705.32
2023-01-01,Sumatera,Bodrex Flu & Batuk,Hospitals & Institutions,1168.142
2023-01-01,Sumatera,Hemaviton C1000,General Trade,2222.662
2023-01-01,Sumatera,Hemaviton C1000,Modern Trade,1865.666
2023-01-01,Sumatera,Hemaviton C1000,E-commerce,1318.914
2023-01-01,Sumatera,Hemaviton C1000,Hospitals & Institutions,890.216
2023-01-01,Sumatera,Vidoran Smart,General Trade,1891.403
2023-01-01,Sumatera,Vidoran Smart,Modern Trade,1645.479
2023-01-01,Sumatera,Vidoran Smart,E-commerce,1112.946
2023-01-01,Sumatera,Vidoran Smart,Hospitals & Institutions,734.794
2023-01-01,Sumatera,Marina Skin Care,General Trade,1652.521
2023-01-01,Sumatera,Marina Skin Care,Modern Trade,1478.226
2023-01-01,Sumatera,Marina Skin Care,E-commerce,1013.577
2023-01-01,Sumatera,Marina Skin Care,Hospitals & Institutions,685.764
2023-01-01,Kalimantan,Tempra,General Trade,1948.575
2023-01-01,Kalimantan,Tempra,Modern Trade,1614.8
2023-01-01,Kalimantan,Tempra,E-commerce,1141.434
2023-01-01,Kalimantan,Tempra,Hospitals & Institutions,741.045
2023-01-01,Kalimantan,Bodrex Flu & Batuk,General Trade,2194.329
